name,kana,food,map,map_iflame,prefecture,municipalities,street_address,station,transportation,phone_number,shop_url,tabelog_url,latitude,longitude
すみれ,すみれ,鳥の煮込み、鯖のサンドイッチ、特辛カレー,"https://www.google.com/maps/place/%E5%AD%A3%E7%AF%80%E6%96%99%E7%90%86+%E3%81%99%E3%81%BF%E3%82%8C/@35.7188941,139.7634361,17.59z/data=!4m15!1m8!3m7!1s0x60188c2daa480f3d:0xde0ac5771d5e8e48!2z44CSMTEzLTAwMzEg5p2x5Lqs6YO95paH5Lqs5Yy65qC55rSl77yS5LiB55uu77yS77yU4oiS77yY!3b1!8m2!3d35.7198509!4d139.7649784!16s%2Fg%2F11clm0hnd6!3m5!1s0x60188c2daa4e69ef:0x4826fc379bf065cc!8m2!3d35.7198173!4d139.7649856!16s%2Fg%2F1tgdt3r_?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2154.7365213247526!2d139.7634360616185!3d35.71889406742104!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c2daa4e69ef%3A0x4826fc379bf065cc!2z5a2j56-A5paZ55CGIOOBmeOBv-OCjA!5e0!3m2!1sja!2sjp!4v1710739286619!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,文京区,根津2-24-8,根津駅,"・東京メトロ千代田線【根津駅】徒歩４分
・根津駅から272m",03-3821-8941,,https://tabelog.com/tokyo/A1311/A131106/13018386/,35.719867476146234,139.76496492067147
草花木果-SokaBokka-,そーかぼっか,パイナップルジュース、黒豚アグーの沖縄天然塩焼き、にんじんシリシリー、タコライス、ソーキ（豚の骨つき肉）そば、ブルーシールアイスクリーム,"https://www.google.com/maps/place/%E8%8D%89%E8%8A%B1%E6%9C%A8%E6%9E%9C-SokaBokka-/@35.6434697,139.6986735,18.73z/data=!3m1!5s0x60188b4856b84a71:0x474d12f75ff35afa!4m14!1m7!3m6!1s0x60188b4856cde773:0x2565f22024e12094!2z44CSMTUzLTAwNTEg5p2x5Lqs6YO955uu6buS5Yy65LiK55uu6buS77yS5LiB55uu77yX4oiSMTEgMkbjg7szRiAyZiAzZg!3b1!8m2!3d35.6428219!4d139.6992534!3m5!1s0x60188b4856d2ff5b:0x8e56b80f64afeea5!8m2!3d35.6429072!4d139.6992731!16s%2Fg%2F1tg_x278?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d980.7336644000017!2d139.6986734776474!3d35.64346969152625!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188b4856d2ff5b%3A0x8e56b80f64afeea5!2z6I2J6Iqx5pyo5p6cLVNva2FCb2trYS0!5e0!3m2!1sja!2sjp!4v1710739787821!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,目黒区,上目黒2-7-11 2F・3F,中目黒駅,"・中目黒駅徒歩1分。山手通り沿い元TSUTAYA裏のファミリーマートの角から細い路地を入り、1本目を右折したすぐ左側。
・中目黒駅から155m",050-5869-3607,,https://tabelog.com/tokyo/A1317/A131701/13015531/,35.6429454669247,139.6992662458065
三ちゃん食堂,さんちゃんしょくどう,みょうがの天ぷら、チーズ入りウインナー、ネギ肉イタメ、海鮮春巻き（えび・いか・たこ・カニ入り）,"https://www.google.com/maps/place/%E4%B8%89%E3%81%A1%E3%82%83%E3%82%93%E9%A3%9F%E5%A0%82/@35.5807777,139.6607969,19z/data=!4m15!1m8!3m7!1s0x6018f56fdb5092f9:0x12b2cf1dcefa5f9d!2z44CSMjExLTAwMDUg56We5aWI5bed55yM5bed5bSO5biC5Lit5Y6f5Yy65paw5Li45a2Q55S677yX77yT77yTIOOCt-ODo-ODs-ODhue-jumHjA!3b1!8m2!3d35.5810291!4d139.6611443!16s%2Fg%2F12hkfjs4p!3m5!1s0x6018f56fdb5b95b7:0xa096e36b0a08962b!8m2!3d35.5808805!4d139.6611988!16s%2Fg%2F1v4k6k7y?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d811.2258331523257!2d139.6607968727025!3d35.5807777109102!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f56fdb5b95b7%3A0xa096e36b0a08962b!2z5LiJ44Gh44KD44KT6aOf5aCC!5e0!3m2!1sja!2sjp!4v1710740315228!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,川崎市中原区,新丸子町733,新丸子駅,"・東急東横線・東急目黒線　新丸子駅　徒歩3分
・JR南武線　武蔵小杉駅　徒歩8分
・JR横須賀線　武蔵小杉駅
・駅構内連絡通路(徒歩10～15分)を経由し、南武線改札口より北口下車、徒歩7～8分
・新丸子駅から80m",044-722-2863,,https://tabelog.com/kanagawa/A1405/A140504/14003565/,35.580909687307724,139.66119652182334
森乃園,もりのえん,抹茶ぜんざい（冷）,"https://www.google.com/maps/place/%E6%A3%AE%E4%B9%83%E5%9C%92/@35.6854627,139.7819119,18.42z/data=!4m10!1m2!2m1!1z5Lq65b2i55S644CA5qOu5LmD5ZyS!3m6!1s0x6018894fdb1df54f:0x332211b243dc9244!8m2!3d35.6853588!4d139.7836339!15sChXkurrlvaLnlLrjgIDmo67kuYPlnJJaGCIW5Lq65b2iIOeUuiDmo64g5LmDIOWckpIBCXRlYV9zdG9yZeABAA!16s%2Fg%2F1ttdmzrw?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1214.2534952975914!2d139.7819119373095!3d35.68546270526209!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018894fdb1df54f%3A0x332211b243dc9244!2z5qOu5LmD5ZyS!5e0!3m2!1sja!2sjp!4v1710762630974!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中央区,日本橋人形町2-4-9,"
人形町駅","・日比谷線　人形町駅　Ａ１出口より徒歩３０秒
・人形町駅から135m",03-3667-2666,,https://tabelog.com/tokyo/A1302/A130204/13041947/,35.68541862514583,139.78365260893636
天ぷら 中山,てんぷらなかやま,新香（きゅうり・かぶ・白ウリ）、天ぷら（めごち・玉ねぎ・はす）、天丼,"https://www.google.com/maps/place/%E5%A4%A9%E3%81%B7%E3%82%89+%E4%B8%AD%E5%B1%B1/@35.6845461,139.7813492,17.57z/data=!4m15!1m8!3m7!1s0x601889501b1719df:0x57a2346340ba95f9!2z44CSMTAzLTAwMTMg5p2x5Lqs6YO95Lit5aSu5Yy65pel5pys5qmL5Lq65b2i55S677yR5LiB55uu77yR77yQ4oiS77yY!3b1!8m2!3d35.684099!4d139.7826544!16s%2Fg%2F12jblrp2f!3m5!1s0x601889501b176ba7:0xfc112d41fd41729c!8m2!3d35.6840743!4d139.7826777!16s%2Fg%2F1ywqfnwqg?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2189.1113047072176!2d139.78134923852244!3d35.68454611895761!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601889501b176ba7%3A0xfc112d41fd41729c!2z5aSp44G344KJIOS4reWxsQ!5e0!3m2!1sja!2sjp!4v1710742733769!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中央区,日本橋人形町1-10-8,人形町駅,"・地下鉄浅草線・日比谷線人形町駅
・地下鉄半蔵門線水天宮前駅から、徒歩３分程度
・人形町駅から226m",03-3661-4538,,https://tabelog.com/tokyo/A1302/A130204/13018093/,35.68421940988369,139.7826392763585
AlcolicCafeロジェ,あるこりっくかふぇろじぇ,チョコバナナクリームタルト,"https://www.google.com/maps/place/AlcolicCafe%E3%83%AD%E3%82%B8%E3%82%A7/@35.7196252,139.6636136,19.66z/data=!3m1!5s0x6018ed6251a4ba7d:0x3b366adbd8928242!4m6!3m5!1s0x6018ed62447b3023:0x6e1f034c58387a5f!8m2!3d35.7197668!4d139.6638652!16s%2Fg%2F1hg4w8vpl?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d512.2199259905524!2d139.66361358035093!3d35.71962517577474!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018ed62447b3023%3A0x6e1f034c58387a5f!2zQWxjb2xpY0NhZmXjg63jgrjjgqc!5e0!3m2!1sja!2sjp!4v1710773262563!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中野区,沼袋1-39-3 ヤジマビル 2F,沼袋駅,"・西武新宿線　沼袋駅北口　徒歩すぐ
・沼袋駅から73m",03-5318-9543,,https://tabelog.com/tokyo/A1321/A132104/13143898/,35.719804924563,139.6638663636741
焼肉 平和苑,やきにくへいわえん,わさびカルビ、三角、丸、オススメカルビ、卵かけご飯セット,"https://www.google.com/maps/place/%E7%84%BC%E8%82%89+%E5%B9%B3%E5%92%8C%E8%8B%91/@35.7188349,139.6595379,17.58z/data=!4m15!1m8!3m7!1s0x6018ed7d2f114ebb:0x5fc5a4bce1569585!2z44CSMTY1LTAwMjUg5p2x5Lqs6YO95Lit6YeO5Yy65rK86KKL77yT5LiB55uu77yS77yT4oiS77ySIOS4ieeUsOayvOiii-OCs-ODvOODnQ!3b1!8m2!3d35.7186755!4d139.6599964!16s%2Fg%2F12h_h4873!3m5!1s0x6018ed7d2e398093:0xda969f5b2d1966df!8m2!3d35.7186762!4d139.6601997!16s%2Fg%2F1tdr3bh8?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2165.102492067691!2d139.6595379076613!3d35.7188349343451!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018ed7d2e398093%3A0xda969f5b2d1966df!2z54S86IKJIOW5s-WSjOiLkQ!5e0!3m2!1sja!2sjp!4v1710743147967!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中野区,沼袋3-23-2,沼袋駅,"・西武新宿線「沼袋駅」から徒歩7分
・沼袋駅から390m",03-3388-9762,,https://tabelog.com/tokyo/A1321/A132104/13006939/,35.71875045786892,139.66014658405848
レストラン ブラジル,れすとらんぶらじる,ブラジル風チュロス、サラダ、フェイジョアーダ・コンプレッタ、エスペトン・デ・ピカニャ（シュラスコ）,"https://www.google.com/maps/place/%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3+%E3%83%96%E3%83%A9%E3%82%B8%E3%83%AB/@36.2597939,139.4064999,17.77z/data=!4m15!1m8!3m7!1s0x601f26d8677262b5:0x48d39f0aaf64ec8b!2z44CSMzcwLTA1MTcg576k6aas55yM6YKR5qW96YOh5aSn5rOJ55S66KW_5bCP5rOJ77yV5LiB55uu77yV4oiS77yT!3b1!8m2!3d36.2605131!4d139.407154!16s%2Fg%2F11clmwmtmx!3m5!1s0x601f26d8677262b5:0xd321d6b42952f5df!8m2!3d36.2605607!4d139.4071525!16s%2Fg%2F1wtbtzwd?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1891.5038938174284!2d139.40649993357945!3d36.25979387984852!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601f26d8677262b5%3A0xd321d6b42952f5df!2z44Os44K544OI44Op44OzIOODluODqeOCuOODqw!5e0!3m2!1sja!2sjp!4v1710744376295!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",群馬県,邑楽郡大泉町,西小泉5-5-3,西小泉駅,"・東武小泉線西小泉駅徒歩５分
・西小泉駅から244m",0276-62-0994,,https://tabelog.com/gunma/A1002/A100203/10004487/,36.26066115053879,139.40716512137794
chiffon,しふぉん,神大ソフト フルーツミックス,"https://www.google.com/maps/place/%E3%82%B7%E3%83%95%E3%82%A9%E3%83%B3/@35.4847109,139.6192936,18.1z/data=!3m1!5s0x60185ea6051c60a1:0xea219317d054f787!4m6!3m5!1s0x60185ea6156398ff:0x4880e3aa5245e31f!8m2!3d35.4847718!4d139.6200123!16s%2Fg%2F12qgl530g?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1518.1807354519085!2d139.61929357722715!3d35.48471085545764!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60185ea6156398ff%3A0x4880e3aa5245e31f!2z44K344OV44Kp44Oz!5e0!3m2!1sja!2sjp!4v1711128198387!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,横浜市神奈川区,六角橋3-27-1 神奈川大学 10号館 3F,東白楽駅,・東白楽駅から861m,045-481-3600,,https://tabelog.com/kanagawa/A1401/A140205/14050330/,35.48485616813302,139.62001575999608
珈琲文明,こーひーぶんめい,仲見世ブレンド,"https://www.google.com/maps/place/%E7%8F%88%E7%90%B2%E6%96%87%E6%98%8E/@35.4879207,139.6254674,18.07z/data=!4m14!1m7!3m6!1s0x60185ea3dccfc85f:0x3fb2972183be43b7!2z54-I55Cy5paH5piO!8m2!3d35.4881182!4d139.6263449!16s%2Fg%2F1tdpg4w2!3m5!1s0x60185ea3dccfc85f:0x3fb2972183be43b7!8m2!3d35.4881182!4d139.6263449!16s%2Fg%2F1tdpg4w2?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1546.1359217295972!2d139.6254673853582!3d35.487920696638014!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60185ea3dccfc85f%3A0x3fb2972183be43b7!2z54-I55Cy5paH5piO!5e0!3m2!1sja!2sjp!4v1710774552041!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,横浜市神奈川区,六角橋1-9-2,白楽駅,"・東急東横線白楽駅から徒歩約3分
・白楽駅から206m",045-432-4185,,https://tabelog.com/kanagawa/A1401/A140205/14015734/,35.488201337021664,139.6263660723641
キッチン 友,きっちんとも,スペシャル友風焼き、とん汁、ハムポテトサラダ,"https://www.google.com/maps/place/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3+%E5%8F%8B/@35.4889739,139.6260859,18.63z/data=!4m15!1m8!3m7!1s0x60185ea3b9e754af:0x8f657293e20e088e!2z44CSMjIxLTA4MDIg56We5aWI5bed55yM5qiq5rWc5biC56We5aWI5bed5Yy65YWt6KeS5qmL77yR5LiB55uu77yX4oiS77yS77yR!3b1!8m2!3d35.4889673!4d139.626846!16s%2Fg%2F11cll_115_!3m5!1s0x60185ea3b9e754af:0xd5e16a551ed89b06!8m2!3d35.4889673!4d139.626846!16s%2Fg%2F1vzg269k?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1052.6574399039612!2d139.62608585292506!3d35.48897393446095!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60185ea3b9e754af%3A0xd5e16a551ed89b06!2z44Kt44OD44OB44OzIOWPiw!5e0!3m2!1sja!2sjp!4v1710747184303!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,横浜市神奈川区,六角橋1-7-21,白楽駅,"・東急東横線白楽駅西口
・白楽駅から112m",045-431-1152,,https://tabelog.com/kanagawa/A1401/A140205/14002176/,35.488975349787154,139.62688544543357
ラトリエ ドゥ シュクル,らとりえどぅしゅくる,ガトーフレーズ,"https://www.google.com/maps/place/%E3%83%A9%E3%83%88%E3%83%AA%E3%82%A8+%E3%83%89%E3%82%A5+%E3%82%B7%E3%83%A5%E3%82%AF%E3%83%AB/@35.7446324,139.881482,17.21z/data=!4m15!1m8!3m7!1s0x601885c5a6898eb9:0x54ad6a91f25d2988!2z44CSMTMzLTAwNTEg5p2x5Lqs6YO95rGf5oi45bed5Yy65YyX5bCP5bKp77yW5LiB55uu77yV4oiS77yVIOOCs-ODvOODneWkp-a5ig!3b1!8m2!3d35.7447532!4d139.8836691!16s%2Fg%2F12hykbp3s!3m5!1s0x601885c5a67cc4a3:0x86533cacc2e4d136!8m2!3d35.7447522!4d139.8837686!16s%2Fg%2F1v8y3_vc?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2806.7298189610437!2d139.88148197902115!3d35.74463244962867!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601885c5a67cc4a3%3A0x86533cacc2e4d136!2z44Op44OI44Oq44KoIOODieOCpSDjgrfjg6Xjgq_jg6s!5e0!3m2!1sja!2sjp!4v1710775082919!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,江戸川区,北小岩6-5-5,京成小岩駅,"・京成本線「京成小岩駅」北口より徒歩3～4分
・京成小岩駅から286m",03-6458-9205,,https://tabelog.com/tokyo/A1312/A131204/13133707/,35.744938120657416,139.8838160624734
珍々,ぜんぜん,泡菜魚（魚の四川漬物煮込み）、豆腐のニンニクタレかけ、じゃがとろ,"https://www.google.com/maps/place/%E7%8F%8D%E3%80%85+%E3%82%BC%E3%83%B3%E3%82%BC%E3%83%B3/@35.7386772,139.8741451,16.37z/data=!4m10!1m2!2m1!1z5p2x5Lqs6YO95rGf5oi45bed5Yy66KW_5bCP5bKpNC05LTIwIOWztuadkeODk-ODqw!3m6!1s0x601885dc78ec7e07:0xc90a37c5cc96a610!8m2!3d35.73814!4d139.8802252!15sCjHmnbHkuqzpg73msZ_miLjlt53ljLropb_lsI_lsqk0LTktMjAg5bO25p2R44OT44OrWjoiOOadseS6rCDpg70g5rGf5oi45bedIOWMuiDopb8g5bCP5bKpIDQgOSAyMCDls7bmnZEg44OT44OrkgESc2ljaHVhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5IZGpseFpYRkJSUkFC4AEA!16s%2Fg%2F1tfbyfqd?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5020.938725168197!2d139.87414513164077!3d35.738677230607216!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601885dc78ec7e07%3A0xc90a37c5cc96a610!2z54-N44CFIOOCvOODs-OCvOODsw!5e0!3m2!1sja!2sjp!4v1710747795109!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,江戸川区,西小岩4-9-20 島村ビル,京成小岩駅,"・京成本線,JR東日本総武本線小岩駅
・小岩駅から547m",03-3671-8777,,https://tabelog.com/tokyo/A1312/A131204/13020918/,35.73835994298545,139.88019987679775
ライトハウス,らいとはうす,レアチーズケーキ（ケーキセット）,"https://www.google.com/maps/place/%E3%83%A9%E3%82%A4%E3%83%88%E3%83%8F%E3%82%A6%E3%82%B9/@35.6952377,140.7354353,16.02z/data=!4m15!1m8!3m7!1s0x602321dd082f3c81:0xf250c5697d8cc9b6!2z44CSMjg5LTI3MDQg5Y2D6JGJ55yM5pet5biC5LiK5rC45LqV77yR77yS77yS77yY4oiS77yT!3b1!8m2!3d35.6938195!4d140.7398651!16s%2Fg%2F11clmc9387!3m5!1s0x602321dd08268d6f:0xa928499f35fe2085!8m2!3d35.6938361!4d140.7398833!16s%2Fg%2F1tl9mpyg?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6404.91902303904!2d140.73543534138756!3d35.69523766785538!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x602321dd08268d6f%3A0xa928499f35fe2085!2z44Op44Kk44OI44OP44Km44K5!5e0!3m2!1sja!2sjp!4v1710776887640!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",千葉県,旭市,上永井1228-3,,,0479-57-2971,,https://tabelog.com/chiba/A1205/A120502/12023910/,35.69610183108891,140.74012970794624
両国國技堂,りょうごくこくぎどう,だんごセット,"https://www.google.com/maps/place/%E4%B8%A1%E5%9B%BD%E5%9C%8B%E6%8A%80%E5%A0%82/@35.6947523,139.7913314,17.85z/data=!4m6!3m5!1s0x6018894a8d0cd2b9:0x236018d300479b33!8m2!3d35.69473!4d139.7921393!16s%2Fg%2F1tg6kjsb?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1801.1292882770426!2d139.79133144717332!3d35.69475229337129!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018894a8d0cd2b9%3A0x236018d300479b33!2z5Lih5Zu95ZyL5oqA5aCC!5e0!3m2!1sja!2sjp!4v1710777658568!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,墨田区,両国2-17-3,両国駅,"・JR両国駅　徒歩
・都営大江戸線両国駅　徒歩
・両国駅から195m",03-3631-3856,,https://tabelog.com/tokyo/A1312/A131201/13066478/,35.6947539008234,139.79210499704953
ちゃんこ割烹 大内,ちゃんこかっぽうおおうち,山芋千切り、ちゃんこ鍋（鳥そっぷ）、しめのうどん,"https://www.google.com/maps/place/%E3%81%A1%E3%82%83%E3%82%93%E3%81%93%E5%89%B2%E7%83%B9+%E5%A4%A7%E5%86%85/@35.694228,139.7916416,17.35z/data=!4m15!1m8!3m7!1s0x6018894a7440ec2b:0xf7b0152892583b4f!2z44CSMTMwLTAwMjYg5p2x5Lqs6YO95aKo55Sw5Yy65Lih5Zu977yS5LiB55uu77yZ4oiS77yWIOWkp-WGheODk-ODqw!3b1!8m2!3d35.6935635!4d139.7930782!16s%2Fg%2F12hlt55p3!3m5!1s0x6018894a743e0b07:0xa257210e8b73b4d5!8m2!3d35.6935885!4d139.793093!16s%2Fg%2F1v8x254g?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2550.2527551963954!2d139.79164158919238!3d35.6942280347514!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018894a743e0b07%3A0xa257210e8b73b4d5!2z44Gh44KD44KT44GT5Ymy54O5IOWkp-WGhQ!5e0!3m2!1sja!2sjp!4v1710749748358!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,墨田区,両国2-9-6,両国駅,・両国駅から271m,03-3635-5349,,https://tabelog.com/tokyo/A1312/A131201/13023529/,35.69366226699245,139.79315307325498
珈琲道場 侍,こーひーどうじょうさむらい,フレーバーコーヒー（ブルーベリー）とコーヒーゼリー,"https://www.google.com/maps/place/%E7%8F%88%E7%90%B2%E9%81%93%E5%A0%B4+%E4%BE%8D/@35.6970262,139.8267954,17.99z/data=!3m1!5s0x601888c3f9f56bd7:0xd846029f8145af03!4m14!1m7!3m6!1s0x601888c3f9eb9c83:0x70be573c25ebae10!2z44CSMTM2LTAwNzEg5p2x5Lqs6YO95rGf5p2x5Yy65LqA5oi477yW5LiB55uu77yV77yX4oiS77yS77ySIOOCteODs-ODneODvOODk-ODqyAyZg!3b1!8m2!3d35.697003!4d139.8285708!3m5!1s0x601888c3f9ea7a13:0x5e2c65665033c418!8m2!3d35.6969586!4d139.8285677!16s%2Fg%2F1tkl3936?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1631.7399330761293!2d139.8267953727191!3d35.6970262216262!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601888c3f9ea7a13%3A0x5e2c65665033c418!2z54-I55Cy6YGT5aC0IOS-jQ!5e0!3m2!1sja!2sjp!4v1710806629348!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,江東区,亀戸6-57-22 サンポービル2F,亀戸駅,"・JR総武本線亀戸駅東口より徒歩1分
・東武亀戸線亀戸駅より徒歩3分
・亀戸駅から144m",03-3638-4003,https://www.samurai-cafe.jp/,https://tabelog.com/tokyo/A1312/A131202/13018018/,35.696997700684776,139.828556744752
竹沢商店,たけざわしょうてん,牛豚煮込み,"https://www.google.com/maps/place/%E7%AB%B9%E6%B2%A2%E5%95%86%E5%BA%97/@35.6800907,139.833794,18.39z/data=!4m6!3m5!1s0x6018888b3666c7c7:0xb1bb55432f16ade6!8m2!3d35.6800142!4d139.8346386!16s%2Fg%2F1tdx_wfj?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1239.2541202378954!2d139.83379402460898!3d35.68009069012367!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018888b3666c7c7%3A0xb1bb55432f16ade6!2z56u55rKi5ZWG5bqX!5e0!3m2!1sja!2sjp!4v1710750933668!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,江東区,北砂4-40-11,大島駅,"・大島駅から1,099m",03-5634-3248,https://sunagin.goemon.tokyo/listings/takezawasyouten/,https://tabelog.com/tokyo/A1312/A131202/13112594/,35.68068795797556,139.83476336043336
あさり屋さん,あさりやさん,あさり御飯,"https://www.google.com/maps/place/%E3%81%82%E3%81%95%E3%82%8A%E5%B1%8B%E3%81%95%E3%82%93/@35.6798219,139.8323335,19.38z/data=!4m6!3m5!1s0x601888f490db6201:0xea00452373cc4414!8m2!3d35.6798258!4d139.8326557!16s%2Fg%2F1tdbfdr9?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d620.9930316245685!2d139.83233348518772!3d35.67982191820583!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601888f490db6201%3A0xea00452373cc4414!2z44GC44GV44KK5bGL44GV44KT!5e0!3m2!1sja!2sjp!4v1710751333751!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,江東区,北砂4-25-5,大島駅,"・大島駅から1,150m",090-3545-8395,https://sunagin.goemon.tokyo/listings/asariya/,https://tabelog.com/tokyo/A1312/A131202/13130563/,35.67989270865443,139.8326607294716
